fecha;equipo_local;equipo_visitante;goles_local;goles_visitante;url_partido;Posesión de pelota_local;Posesión de pelota_visitante;Goles esperados (xG)_local;Goles esperados (xG)_visitante;Tiros totales_local;Tiros totales_visitante;Tiros a puerta_local;Tiros a puerta_visitante;Disparos al palo_local;Disparos al palo_visitante;Tiros fuera_local;Tiros fuera_visitante;Tiros bloqueados_local;Tiros bloqueados_visitante;Tiros adentro del area_local;Tiros adentro del area_visitante;Tiros desde fuera del area_local;Tiros desde fuera del area_visitante;Fueras de juego_local;Fueras de juego_visitante;Pases_local;Pases_visitante;Pases precisos_local;Pases precisos_visitante;Saques de banda_local;Saques de banda_visitante;Pases al ultimo tercio_local;Pases al ultimo tercio_visitante;Pases en ultimo tercio_local;Pases en ultimo tercio_visitante;Entradas_local;Entradas_visitante;Intercepciones_local;Intercepciones_visitante;Recuperaciones_local;Recuperaciones_visitante;Despejes_local;Despejes_visitante;Corners_local;Corners_visitante;Faltas_local;Faltas_visitante;Tiros libres_local;Tiros libres_visitante;Tarjetas amarillas_local;Tarjetas amarillas_visitante;Tarjetas rojas_local;Tarjetas rojas_visitante;Atajadas_local;Atajadas_visitante;Saques de meta_local;Saques de meta_visitante
20/09/2023;Cienciano;ADT;2;2;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-cienciano/bWshlJc#id:11583557;0.63;0.37;1.69;1.53;14;9;3;3;1;1;8;4;3;2;8;6;6;3;3;0;376;213;283;126;26;32;78;65;0;0;17;8;12;8;52;54;11;32;5;3;16;11;9;14;4;4;0;0;1;1;7;12
20/09/2023;Universitario;Sport Boys;3;0;https://www.sofascore.com/es-la/football/match/sport-boys-universitario/fWsmW#id:11583559;0.62;0.38;3.31;0.27;28;7;8;2;2;0;14;4;6;1;20;5;8;2;1;0;450;279;355;198;19;12;102;35;0;0;13;14;12;16;67;57;9;28;10;3;9;16;16;9;1;3;0;0;2;5;6;19
19/09/2023;Alianza Atlético;Binacional;1;0;https://www.sofascore.com/es-la/football/match/deportivo-binacional-alianza-atletico-de-sullana/hWsOqkc#id:11583516;0.5;0.5;1.38;0.56;10;5;3;1;0;0;4;2;3;2;6;3;4;2;1;2;395;400;308;306;14;15;65;56;0;0;20;14;9;4;66;65;18;17;10;3;19;8;7;14;4;1;0;0;1;2;10;11
19/09/2023;Cantolao;Melgar;0;1;https://www.sofascore.com/es-la/football/match/ad-cantolao-melgar/iWsIbYb#id:11583519;0.42;0.58;0.11;0.32;5;9;0;5;0;0;4;3;1;1;3;5;2;4;3;3;327;461;218;364;25;22;63;71;0;0;13;14;18;12;76;70;23;13;3;7;12;12;10;11;2;3;0;0;4;0;9;5
17/09/2023;ADT;Sport Huancayo;2;1;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-sport-huancayo/VCnshlJc#id:11583520;0.44;0.56;1;2.09;12;13;3;4;0;0;6;7;3;2;5;7;7;6;1;1;251;335;179;254;24;15;44;58;0;0;16;22;9;10;56;47;12;15;2;6;17;9;9;16;6;3;1;3;2;1;11;16
17/09/2023;Alianza Lima;Comercio;3;1;https://www.sofascore.com/es-la/football/match/union-comercio-alianza-lima/lWsGtu#id:11583509;0.66;0.34;1.67;0.57;14;4;6;1;0;0;4;2;4;1;6;2;8;2;3;2;400;211;328;141;20;17;57;37;0;0;14;19;13;16;54;54;7;21;5;0;14;28;27;14;1;4;0;0;0;3;3;10
16/09/2023;Municipal;César Vallejo;0;3;https://www.sofascore.com/es-la/football/match/deportivo-municipal-universidad-cesar-vallejo/GfcsGPc#id:11583513;0.48;0.52;0.98;1.3;12;9;3;6;0;0;5;3;4;0;7;8;5;1;0;3;377;418;271;319;30;25;82;49;0;0;18;16;8;7;62;65;12;29;5;2;7;24;23;6;2;6;0;0;4;3;5;10
16/09/2023;Deportivo Garcilaso;Cusco;2;1;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-cusco-fc/kAAsJwId#id:11583514;0.5;0.5;1.17;1.64;17;16;4;6;1;0;9;6;4;4;9;9;8;7;0;1;296;306;230;223;21;17;69;52;0;0;9;15;8;7;59;62;12;11;5;8;14;11;10;14;5;5;0;0;4;3;10;8
16/09/2023;Sporting Cristal;Universitario;0;0;https://www.sofascore.com/es-la/football/match/universitario-club-sporting-cristal/cWsfW#id:11583508;0.57;0.43;0.75;0.96;9;17;3;4;0;1;5;9;1;4;4;11;5;6;1;1;425;314;318;214;25;24;60;65;0;0;21;13;18;11;55;57;19;18;7;9;10;11;10;10;3;4;0;0;4;3;11;8
15/09/2023;Atlético Grau;UTC;4;2;https://www.sofascore.com/es-la/football/match/club-atletico-grau-universidad-tecnica-de-cajamarca/ehKsNanc#id:11583518;0.55;0.45;2.04;1.42;16;15;9;3;0;1;5;7;2;5;12;6;4;9;7;1;346;279;253;192;19;24;65;58;0;0;17;11;12;13;48;52;12;21;6;2;6;2;2;6;0;0;0;0;0;5;11;7
15/09/2023;Mannucci;Cantolao;1;2;https://www.sofascore.com/es-la/football/match/carlos-mannucci-ad-cantolao/IbYbsVUac#id:11583517;0.67;0.33;1.97;0.93;21;5;4;2;2;1;9;3;8;0;14;3;7;2;1;2;478;251;384;159;23;19;91;45;0;0;13;17;5;12;52;54;7;37;9;1;9;12;9;8;2;4;0;2;0;2;5;12
15/09/2023;Melgar;Alianza Atlético;4;0;https://www.sofascore.com/es-la/football/match/melgar-alianza-atletico-de-sullana/hWsiW#id:11583515;0.57;0.43;2.73;0.07;16;5;6;1;1;0;7;3;3;1;10;1;6;4;6;2;431;327;365;255;23;17;76;56;0;0;13;18;8;11;44;45;8;23;4;0;8;12;12;8;0;3;0;0;1;2;7;11
15/09/2023;Binacional;Cienciano;2;2;https://www.sofascore.com/es-la/football/match/deportivo-binacional-cienciano/bWsOqkc#id:11583511;0.54;0.46;0.54;1.75;10;14;3;8;0;0;5;5;2;1;6;10;4;4;2;1;339;286;260;209;28;14;63;70;0;0;9;14;9;4;50;50;16;9;3;8;12;15;13;10;3;3;0;0;6;2;12;12
10/09/2023;Sport Boys;Sporting Cristal;1;1;https://www.sofascore.com/es-la/football/match/sport-boys-club-sporting-cristal/cWsmW#id:11558743;0.31;0.69;0.21;1.38;7;13;1;3;0;2;3;10;3;0;2;8;5;5;2;3;218;480;135;410;11;20;63;64;0;0;17;11;8;3;42;49;19;16;0;5;11;21;20;11;1;4;1;0;2;0;19;6
10/09/2023;Universitario;Municipal;1;0;https://www.sofascore.com/es-la/football/match/deportivo-municipal-universitario/fWsGPc#id:11558741;0.6;0.4;1.55;0.76;15;7;2;0;0;0;5;3;8;4;7;4;8;3;2;1;403;279;313;179;31;22;88;52;0;0;18;19;25;13;53;52;14;35;6;1;10;14;10;10;5;3;0;0;0;1;6;11
9/09/2023;Cantolao;Alianza Lima;0;2;https://www.sofascore.com/es-la/football/match/ad-cantolao-alianza-lima/lWsIbYb#id:11558747;0.62;0.38;0.25;1.49;5;15;1;7;0;0;1;4;3;4;1;11;4;4;1;8;443;281;369;217;21;10;58;41;68/106;37/65;5;18;2;11;52;58;7;17;6;3;12;14;13;12;6;3;2;1;5;1;4;6
9/09/2023;Cienciano;Melgar;0;1;https://www.sofascore.com/es-la/football/match/melgar-cienciano/bWsiW#id:11558751;0.6;0.4;1.01;0.69;15;9;1;2;0;1;9;5;5;2;9;6;6;3;0;0;437;295;317;188;48;22;105;53;0;0;9;12;15;9;59;62;12;42;5;3;13;6;5;12;5;2;0;0;1;1;11;16
4/09/2023;César Vallejo;Atlético Grau;5;0;https://www.sofascore.com/es-la/football/match/club-atletico-grau-universidad-cesar-vallejo/GfcsNanc#id:11558746;0.47;0.53;5.5;3.28;18;18;9;2;1;3;8;11;1;5;13;13;5;5;0;2;284;311;212;231;7;28;40;62;0;0;13;15;8;4;58;44;22;14;3;8;15;11;9;15;2;4;0;0;2;4;8;6
3/09/2023;Sport Huancayo;Binacional;3;1;https://www.sofascore.com/es-la/football/match/deportivo-binacional-sport-huancayo/VCnsOqkc#id:11558745;0.63;0.37;2.6;0.73;34;2;12;1;1;0;13;1;9;0;14;1;20;1;2;0;479;295;423;216;17;8;101;43;0;0;14;19;6;4;56;49;7;35;13;0;12;13;13;11;1;4;0;0;0;9;3;19
3/09/2023;UTC;Deportivo Garcilaso;0;0;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-universidad-tecnica-de-cajamarca/ehKsJwId#id:11558742;0.67;0.33;2.12;0.26;25;8;8;3;0;0;13;1;4;4;13;0;12;8;1;2;454;224;378;147;15;19;84;62;0;0;16;11;3;7;57;49;13;20;6;5;12;10;8;10;3;0;0;1;3;8;7;26
2/09/2023;Alianza Atlético;Mannucci;1;1;https://www.sofascore.com/es-la/football/match/carlos-mannucci-alianza-atletico-de-sullana/hWsVUac#id:11558744;0.72;0.28;2.15;0.3;19;9;6;2;1;0;9;6;4;1;13;6;6;3;1;1;503;202;426;120;29;22;93;49;0;0;10;19;9;18;47;47;9;25;7;1;11;18;17;10;1;4;0;0;1;4;7;14
2/09/2023;Cusco;ADT;1;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-cusco-fc/kAAshlJc#id:11558740;0.52;0.48;0.16;0.93;4;14;2;7;0;1;1;7;1;0;2;6;2;8;1;3;376;332;285;249;26;25;62;72;0;0;12;11;2;4;55;60;19;23;1;6;13;6;6;13;3;1;0;0;7;1;19;4
28/08/2023;ADT;UTC;0;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-universidad-tecnica-de-cajamarca/ehKshlJc#id:11525733;0.59;0.41;2.46;0.24;21;7;7;0;0;0;8;6;6;1;9;2;12;5;5;4;317;227;214;112;30;27;107;75;0;0;7;16;7;3;47;49;20;30;7;5;10;14;12;10;2;3;0;0;0;6;10;17
28/08/2023;Deportivo Garcilaso;César Vallejo;1;0;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-universidad-cesar-vallejo/GfcsJwId#id:11523549;0.54;0.46;2.43;0.43;18;5;2;4;0;0;12;1;4;0;11;1;7;4;1;1;348;290;281;225;21;19;61;50;0;0;18;16;15;10;59;50;20;16;8;7;10;10;10;9;2;1;0;1;4;1;9;19
27/08/2023;Atlético Grau;Universitario;2;2;https://www.sofascore.com/es-la/football/match/club-atletico-grau-universitario/fWsNanc#id:11523551;0.53;0.47;1.31;2.15;6;11;3;5;0;0;3;5;0;1;5;9;1;2;1;1;309;273;223;178;21;27;56;60;0;0;19;15;10;9;61;61;20;12;6;4;18;9;9;18;4;3;0;0;3;1;8;4
27/08/2023;Municipal;Sport Boys;0;3;https://www.sofascore.com/es-la/football/match/deportivo-municipal-sport-boys/mWsGPc#id:11523546;0.6;0.4;0.78;2.15;18;13;5;7;0;0;6;2;7;4;7;9;11;4;5;2;482;326;387;239;27;15;96;68;0;0;12;23;5;19;64;66;5;19;3;1;11;18;18;9;1;4;0;0;4;5;4;9
27/08/2023;Melgar;Sport Huancayo;1;3;https://www.sofascore.com/es-la/football/match/sport-huancayo-melgar/iWsVCn#id:11523552;0.54;0.46;1.28;1.18;18;6;7;3;0;0;7;0;4;3;14;4;4;2;4;1;388;341;329;268;19;18;49;52;0;0;7;10;9;12;50;41;14;25;9;3;9;12;11;8;3;3;1;0;0;6;5;12
26/08/2023;Comercio;Cantolao;2;1;https://www.sofascore.com/es-la/football/match/ad-cantolao-union-comercio/GtusIbYb#id:11523545;0.43;0.57;1.71;1.69;9;14;5;5;1;0;3;4;1;5;7;5;2;9;5;2;310;392;228;320;24;17;37;74;0;0;11;15;5;12;45;51;13;4;2;6;13;13;10;12;1;1;0;0;4;3;11;5
26/08/2023;Mannucci;Cienciano;2;0;https://www.sofascore.com/es-la/football/match/carlos-mannucci-cienciano/bWsVUac#id:11523547;0.33;0.67;1.86;0.58;12;14;4;0;0;0;4;9;4;5;7;10;5;4;2;2;202;403;122;312;16;25;52;73;0;0;15;15;6;6;40;48;50;11;2;9;15;10;9;14;2;2;0;1;0;2;11;9
26/08/2023;Binacional;Cusco;2;0;https://www.sofascore.com/es-la/football/match/deportivo-binacional-cusco-fc/kAAsOqkc#id:11523550;0.68;0.32;1.04;0.58;15;9;4;2;0;1;10;5;1;2;7;4;8;5;2;0;433;200;367;146;13;12;71;40;0;0;17;8;1;4;43;36;10;22;9;6;10;16;15;9;1;4;0;1;2;2;9;13
26/08/2023;Alianza Lima;Alianza Atlético;1;0;https://www.sofascore.com/es-la/football/match/alianza-lima-alianza-atletico-de-sullana/hWslW#id:11523548;0.57;0.43;1.02;0.87;13;12;2;1;0;0;8;7;3;4;6;5;7;7;2;2;376;299;299;236;19;16;61;47;0;0;12;6;7;6;60;43;9;23;9;0;15;14;13;14;2;3;1;1;1;1;7;10
21/08/2023;Sport Boys;Atlético Grau;1;1;https://www.sofascore.com/es-la/football/match/club-atletico-grau-sport-boys/mWsNanc#id:11493674;0.37;0.63;1.19;1.29;9;12;1;4;0;0;5;6;3;2;6;8;3;4;0;2;239;411;161;331;23;24;59;61;0;0;15;19;8;7;64;57;18;20;4;3;13;12;12;11;3;2;0;0;3;0;9;6
21/08/2023;UTC;Binacional;3;2;https://www.sofascore.com/es-la/football/match/deportivo-binacional-universidad-tecnica-de-cajamarca/ehKsOqkc#id:11493660;0.58;0.42;2.37;1.13;26;10;10;6;1;0;7;2;9;2;12;5;14;5;0;2;431;322;345;232;26;18;92;57;0;0;11;10;15;12;67;53;11;33;10;2;7;10;10;7;1;2;0;0;4;7;4;17
21/08/2023;César Vallejo;ADT;1;1;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-universidad-cesar-vallejo/GfcshlJc#id:11493675;0.53;0.47;0.67;0.65;5;10;2;4;0;0;2;3;1;3;4;7;1;3;1;2;398;345;306;255;23;26;53;75;0;0;20;16;8;4;61;63;13;13;3;2;16;12;11;16;0;3;2;0;3;1;7;5
20/08/2023;Sporting Cristal;Municipal;1;0;https://www.sofascore.com/es-la/football/match/deportivo-municipal-club-sporting-cristal/cWsGPc#id:11493654;0.63;0.37;3.77;0.51;22;6;6;2;1;0;10;1;6;3;17;3;5;3;4;3;384;232;319;159;14;7;61;38;0;0;14;15;9;7;60;48;9;33;9;4;13;22;21;13;7;8;1;0;2;4;4;19
20/08/2023;Cienciano;Alianza Lima;0;0;https://www.sofascore.com/es-la/football/match/alianza-lima-cienciano/bWslW#id:11493663;0.67;0.33;0.57;0.45;13;4;3;1;0;0;7;2;3;1;8;1;5;3;4;1;406;203;320;125;28;21;59;44;0;0;11;13;6;12;56;38;6;29;10;3;8;10;10;7;2;1;0;0;1;3;5;19
19/08/2023;Alianza Atlético;Comercio;2;2;https://www.sofascore.com/es-la/football/match/union-comercio-alianza-atletico-de-sullana/hWsGtu#id:11493671;0.65;0.35;0.9;1.45;12;12;5;4;0;0;5;4;2;4;6;8;6;4;1;2;396;210;327;151;11;26;55;34;0;0;13;10;9;3;50;46;21;15;4;6;13;20;20;12;2;3;0;0;2;3;3;7
19/08/2023;Cusco;Melgar;1;1;https://www.sofascore.com/es-la/football/match/cusco-fc-melgar/iWskAA#id:11493669;0.31;0.69;0.74;3.58;5;31;1;8;2;2;3;14;1;9;5;17;0;14;0;0;198;418;139;363;15;21;41;56;0;0;10;6;10;1;35;46;29;9;1;16;6;7;6;4;2;2;1;0;7;0;16;8
19/08/2023;Sport Huancayo;Mannucci;3;1;https://www.sofascore.com/es-la/football/match/carlos-mannucci-sport-huancayo/VCnsVUac#id:11493653;0.72;0.28;1.56;0.6;17;6;6;2;0;1;8;4;3;0;3;4;14;2;0;2;647;253;567;181;23;15;93;57;0;0;14;19;8;14;45;45;11;20;6;3;10;10;8;7;2;1;0;0;2;3;9;12
19/08/2023;Universitario;Deportivo Garcilaso;1;1;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-universitario/fWsJwId#id:11493656;0.7;0.3;1.63;0.63;24;7;8;4;1;0;11;2;5;1;15;3;9;4;0;0;437;197;358;104;29;21;86;41;0;0;10;26;6;16;66;46;8;24;10;1;15;13;13;14;3;3;2;2;3;7;3;19
17/08/2023;Binacional;César Vallejo;1;0;https://www.sofascore.com/es-la/football/match/deportivo-binacional-universidad-cesar-vallejo/GfcsOqkc#id:11493661;0.62;0.38;1.93;0.5;16;8;5;1;0;0;9;4;2;3;10;3;6;5;1;1;466;276;409;228;13;27;65;25;0;0;16;20;5;6;52;47;12;19;7;4;6;7;6;6;0;1;0;0;1;4;15;11
17/08/2023;Atlético Grau;Sporting Cristal;2;3;https://www.sofascore.com/es-la/football/match/club-atletico-grau-club-sporting-cristal/cWsNanc#id:11493658;0.5;0.5;0.78;1.36;8;11;5;6;0;0;1;1;2;4;6;9;2;2;4;4;348;345;251;256;22;23;56;70;0;0;14;15;10;7;63;64;25;17;4;1;19;17;16;18;3;2;0;0;3;3;10;11
16/08/2023;ADT;Universitario;2;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-universitario/fWshlJc#id:11494179;0.32;0.68;0.97;0.85;11;15;3;4;1;0;7;8;1;3;7;7;4;8;0;0;196;415;94;293;26;38;56;74;0;0;28;13;7;7;59;57;32;2;1;6;10;6;6;10;0;1;0;0;4;1;19;15
16/08/2023;Mannucci;Cusco;0;0;https://www.sofascore.com/es-la/football/match/carlos-mannucci-cusco-fc/kAAsVUac#id:11493672;0.5;0.5;0.91;0.94;15;10;2;1;0;0;9;4;4;5;8;5;7;5;0;1;339;346;264;253;18;33;56;69;0;0;21;12;12;11;69;57;19;15;3;2;18;13;12;18;3;1;0;0;1;2;5;18
16/08/2023;Deportivo Garcilaso;Sport Boys;3;0;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-sport-boys/mWsJwId#id:11493668;0.59;0.41;2.63;0.52;16;9;7;3;1;0;4;4;5;2;11;4;5;5;3;0;395;282;345;227;14;16;47;51;0;0;8;11;4;7;37;34;18;13;7;9;12;6;6;12;1;2;0;0;3;3;10;9
16/08/2023;Alianza Lima;Sport Huancayo;1;0;https://www.sofascore.com/es-la/football/match/sport-huancayo-alianza-lima/lWsVCn#id:11493655;0.45;0.55;2.28;0.29;17;6;5;2;0;0;9;2;3;2;11;3;6;3;4;0;382;471;301;373;15;18;57;69;0;0;23;13;14;13;62;55;12;15;5;1;13;16;15;12;4;2;0;0;2;4;5;12
15/08/2023;Comercio;Cienciano;2;0;https://www.sofascore.com/es-la/football/match/union-comercio-cienciano/bWsGtu#id:11493677;0.44;0.56;1.3;0.62;13;11;3;1;0;0;8;7;2;3;8;4;5;7;1;4;284;363;223;294;11;19;41;61;0;0;13;20;9;9;54;40;18;11;4;6;22;14;12;21;4;3;0;0;1;1;9;9
15/08/2023;Cantolao;Alianza Atlético;1;0;https://www.sofascore.com/es-la/football/match/ad-cantolao-alianza-atletico-de-sullana/hWsIbYb#id:11493659;0.46;0.54;1.83;1.24;19;13;6;3;0;0;8;6;5;4;9;10;10;3;4;3;276;338;201;260;18;18;45;44;0;0;10;15;8;8;66;51;14;25;10;6;17;13;13;15;6;3;0;0;3;5;7;10
15/08/2023;Melgar;UTC;1;1;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-melgar/iWsehK#id:11493673;0.75;0.25;2.01;2.13;20;10;8;4;0;1;12;6;0;0;15;6;5;4;5;1;513;168;432;87;25;17;84;54;0;0;6;17;7;14;38;38;5;24;6;1;9;11;10;8;2;2;0;0;3;7;8;12
13/08/2023;Sporting Cristal;Deportivo Garcilaso;3;0;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-club-sporting-cristal/cWsJwId#id:11493667;0.56;0.44;1.29;0.69;13;14;7;3;1;2;6;6;0;5;9;3;4;11;2;1;392;318;324;267;7;11;64;45;0;0;23;7;6;6;48;51;10;18;8;4;17;15;13;17;1;3;0;0;3;4;7;9
13/08/2023;Cusco;Alianza Lima;1;1;https://www.sofascore.com/es-la/football/match/cusco-fc-alianza-lima/lWskAA#id:11493676;0.34;0.66;1.1;1.14;11;16;4;8;1;0;5;5;2;3;5;9;6;7;1;1;214;419;159;358;16;18;40;65;0;0;9;13;6;3;34;40;22;13;4;9;8;9;9;7;2;1;0;0;7;3;8;6
12/08/2023;Sport Boys;ADT;1;1;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-sport-boys/mWshlJc#id:11493664;0.28;0.72;0.18;1.64;3;15;1;5;0;0;2;6;0;4;2;6;1;9;4;2;170;407;97;337;12;23;43;80;0;0;19;12;9;9;57;57;35;6;3;9;17;12;11;16;4;2;1;0;4;0;8;3
12/08/2023;Cienciano;Cantolao;1;0;https://www.sofascore.com/es-la/football/match/ad-cantolao-cienciano/bWsIbYb#id:11493665;0.56;0.44;1.44;0.45;17;9;4;4;2;0;10;2;3;3;8;2;9;7;3;2;411;329;336;246;29;23;85;43;0;0;14;9;7;10;53;38;9;13;4;3;13;11;10;13;3;2;0;0;4;2;8;14
12/08/2023;Universitario;Binacional;1;0;https://www.sofascore.com/es-la/football/match/deportivo-binacional-universitario/fWsOqkc#id:11493666;0.62;0.38;2.28;0.01;22;1;3;0;1;0;14;1;5;0;13;1;9;0;1;1;429;274;363;191;26;20;78;16;0;0;23;18;9;8;68;62;3;19;4;1;12;11;11;12;1;2;0;1;0;2;1;17
11/08/2023;Sport Huancayo;Comercio;1;1;https://www.sofascore.com/es-la/football/match/union-comercio-sport-huancayo/VCnsGtu#id:11493670;0.69;0.31;2.99;0.33;23;6;5;2;0;0;11;2;7;2;15;2;8;4;0;1;501;238;430;167;24;13;94;36;0;0;10;11;5;10;59;55;3;21;10;1;11;15;14;11;0;2;1;0;1;3;2;18
11/08/2023;UTC;Mannucci;2;0;https://www.sofascore.com/es-la/football/match/carlos-mannucci-universidad-tecnica-de-cajamarca/ehKsVUac#id:11493657;0.46;0.54;0.4;0.44;8;5;2;1;0;0;6;4;0;0;3;3;5;2;2;1;275;323;192;214;30;32;69;59;0;0;8;17;13;6;61;55;13;22;5;2;9;7;7;8;2;2;0;0;1;0;9;16
11/08/2023;César Vallejo;Melgar;1;2;https://www.sofascore.com/es-la/football/match/universidad-cesar-vallejo-melgar/iWsGfc#id:11493678;0.53;0.47;1.67;1.07;14;7;4;5;0;0;6;0;4;2;9;2;5;5;2;1;467;420;382;343;24;14;73;51;0;0;17;13;5;12;70;65;7;14;3;1;14;10;10;14;3;1;1;0;3;3;2;11
7/08/2023;Cantolao;Sport Huancayo;1;1;https://www.sofascore.com/es-la/football/match/ad-cantolao-sport-huancayo/VCnsIbYb#id:11469713;0.56;0.44;0.7;1.99;8;12;3;4;1;0;3;7;2;1;4;10;4;2;4;5;514;396;429;313;19;17;50;62;0;0;16;20;9;8;57;65;15;8;3;6;13;12;11;11;6;2;1;1;3;2;9;4
7/08/2023;Deportivo Garcilaso;Municipal;5;2;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-deportivo-municipal/GPcsJwId#id:11469712;0.69;0.31;4.46;1.33;25;13;12;3;1;0;9;7;4;3;16;8;9;5;0;0;437;190;391;133;17;22;51;41;0;0;12;3;7;3;28;24;9;16;10;6;19;11;11;19;4;4;0;0;1;6;12;16
6/08/2023;Alianza Atlético;Cienciano;2;1;https://www.sofascore.com/es-la/football/match/alianza-atletico-de-sullana-cienciano/bWshW#id:11469706;0.51;0.49;1.15;1.5;14;9;5;3;0;0;6;4;3;2;10;8;4;1;0;0;306;283;233;209;16;29;47;60;0;0;14;9;7;13;39;44;28;13;3;8;14;12;10;13;3;0;0;1;2;3;11;8
6/08/2023;Mannucci;César Vallejo;2;1;https://www.sofascore.com/es-la/football/match/carlos-mannucci-universidad-cesar-vallejo/GfcsVUac#id:11469711;0.31;0.69;1.5;2.32;9;11;3;5;0;1;6;4;0;2;7;6;2;5;3;1;192;461;119;384;20;26;56;59;0;0;14;10;10;7;40;44;27;12;2;5;9;10;8;8;2;1;0;0;4;1;13;14
6/08/2023;ADT;Sporting Cristal;1;1;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-club-sporting-cristal/cWshlJc#id:11469705;0.36;0.64;1.62;1.12;17;9;3;5;0;0;8;4;6;0;10;8;7;1;2;1;174;319;112;245;22;25;66;46;0;0;16;20;8;6;47;43;13;19;6;4;16;17;17;16;3;5;0;0;4;2;8;14
6/08/2023;Melgar;Universitario;0;1;https://www.sofascore.com/es-la/football/match/melgar-universitario/fWsiW#id:11469708;0.7;0.3;0.77;1.36;15;6;3;2;2;0;10;4;2;0;9;3;6;3;0;0;618;261;516;163;37;18;99;56;0;0;15;23;15;22;63;61;12;22;3;1;6;11;10;6;2;2;0;0;1;3;9;14
5/08/2023;Binacional;Sport Boys;4;0;https://www.sofascore.com/es-la/football/match/deportivo-binacional-sport-boys/mWsOqkc#id:11469710;0.63;0.37;1.94;0.14;18;9;6;2;2;0;11;3;1;4;6;4;12;5;2;1;476;268;423;218;11;20;60;36;0;0;12;8;10;7;56;39;17;19;3;6;15;8;8;15;1;0;0;0;2;2;5;13
5/08/2023;Alianza Lima;UTC;1;0;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-alianza-lima/lWsehK#id:11469707;0.6;0.4;1.88;0.67;14;12;2;3;1;1;8;7;4;2;9;5;5;7;3;1;445;281;351;191;20;17;57;65;0;0;8;13;9;12;59;52;22;17;7;4;17;16;15;16;5;5;0;0;3;1;10;11
4/08/2023;Comercio;Cusco;2;1;https://www.sofascore.com/es-la/football/match/cusco-fc-union-comercio/GtuskAA#id:11469709;0.44;0.56;2.78;0.93;17;10;6;5;0;0;6;4;5;1;11;6;6;4;0;0;299;374;243;306;11;23;44;59;0;0;15;19;14;7;65;55;26;12;2;2;14;10;10;12;3;2;0;0;4;4;9;9
1/08/2023;Municipal;ADT;1;2;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-deportivo-municipal/GPcshlJc#id:11464260;0.55;0.45;1.56;0.97;5;9;1;5;0;0;3;3;1;1;5;5;0;4;1;1;384;304;291;222;21;24;65;77;0;0;19;32;6;4;66;61;18;16;4;2;21;14;14;21;5;3;2;0;3;0;7;3
31/07/2023;Sport Boys;Melgar;0;2;https://www.sofascore.com/es-la/football/match/sport-boys-melgar/iWsmW#id:11464257;0.41;0.59;0.11;1.37;5;15;2;6;0;1;2;6;1;3;1;9;4;6;1;0;297;437;221;353;18;24;61;63;0;0;23;16;11;2;67;63;16;20;2;3;15;11;10;15;3;3;0;0;4;2;5;11
31/07/2023;Sport Huancayo;Alianza Atlético;2;0;https://www.sofascore.com/es-la/football/match/sport-huancayo-alianza-atletico-de-sullana/hWsVCn#id:11464262;0.6;0.4;0.72;0.34;9;7;5;3;1;0;3;3;1;1;3;4;6;3;2;3;531;361;459;282;24;23;65;39;0;0;10;13;4;15;61;55;7;11;2;2;12;10;9;11;0;5;0;0;3;3;4;5
31/07/2023;Universitario;Mannucci;3;0;https://www.sofascore.com/es-la/football/match/carlos-mannucci-universitario/fWsVUac#id:11464261;0.73;0.27;3.23;0.28;27;5;10;3;1;0;11;2;6;0;19;2;8;3;1;1;522;195;454;122;19;14;71;28;181/219;19/43;15;17;11;14;61;52;4;15;10;0;11;11;11;9;1;1;0;1;3;7;3;14
30/07/2023;Atlético Grau;Deportivo Garcilaso;1;1;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-club-atletico-grau/NancsJwId#id:11464258;0.59;0.41;1.6;0.39;18;6;2;3;1;1;12;3;4;0;12;2;6;4;2;1;394;284;320;219;35;17;71;32;0;0;16;12;8;5;58;55;9;29;6;2;6;11;11;6;2;5;0;0;2;2;1;18
